EmployeeID,Position,ExperienceYears,Degree,Field,Certification,ResearchPublications,University,Location,Salary
3217,Assistant Professor,9,PhD,Engineering,Advanced Certified,83,University C,Suburban,100210
3218,Assistant Professor,1,Bachelor's,Science,Certified,65,University D,Suburban,70950
3219,Lecturer,3,Master's,Medicine,None,0,University B,Rural,50500
3220,Professor,21,Master's,Medicine,Certified,90,University A,Suburban,128150
3221,Associate Professor,23,Bachelor's,Arts,Certified,3,University B,Urban,97630
3222,Assistant Professor,9,Bachelor's,Medicine,Advanced Certified,47,University A,Urban,89570
3223,Associate Professor,19,Master's,Arts,Certified,100,University A,Suburban,107250
3224,Lecturer,19,PhD,Engineering,None,95,University D,Suburban,96250
3225,Professor,23,Master's,Business,None,17,University C,Rural,99900
3226,Professor,27,PhD,Arts,Advanced Certified,77,University C,Urban,170170
3227,Professor,27,Bachelor's,Science,Advanced Certified,44,University A,Urban,142090
3228,Lecturer,39,PhD,Science,Advanced Certified,14,University A,Urban,114790
3229,Research Scientist,36,Master's,Business,None,50,University D,Suburban,93500
3230,Research Scientist,12,Bachelor's,Medicine,Advanced Certified,60,University A,Urban,100100
3231,Associate Professor,27,Bachelor's,Science,None,3,University B,Suburban,81510
3232,Research Scientist,34,Master's,Arts,Certified,18,University A,Rural,80600
3233,Research Scientist,33,Master's,Business,Advanced Certified,87,University B,Suburban,107690
3234,Professor,28,Bachelor's,Science,Advanced Certified,93,University D,Rural,119600
3235,Professor,31,PhD,Medicine,Advanced Certified,76,University A,Rural,132700
3236,Associate Professor,32,PhD,Medicine,None,10,University C,Suburban,102300
3237,Assistant Professor,20,PhD,Science,Certified,27,University D,Rural,81400
3238,Associate Professor,40,Master's,Business,Advanced Certified,56,University A,Suburban,113520
3239,Associate Professor,35,Bachelor's,Engineering,Certified,74,University A,Urban,123890
3240,Lecturer,31,PhD,Science,Advanced Certified,53,University B,Suburban,101310
3241,Lecturer,31,Bachelor's,Medicine,None,64,University A,Rural,72300
3242,Associate Professor,38,PhD,Engineering,Certified,46,University B,Rural,106200
3243,Associate Professor,22,Bachelor's,Business,Certified,3,University B,Urban,96980
3244,Associate Professor,9,Master's,Medicine,Advanced Certified,33,University C,Suburban,91410
3245,Research Scientist,9,Master's,Business,Certified,75,University C,Urban,103350
3246,Lecturer,15,Master's,Science,None,53,University C,Rural,67100
3247,Associate Professor,13,PhD,Business,Certified,87,University D,Suburban,112090
3248,Professor,22,Master's,Medicine,Certified,60,University C,Rural,111000
3249,Professor,16,Master's,Science,Certified,100,University B,Suburban,127600
3250,Research Scientist,32,Master's,Medicine,Certified,95,University A,Urban,123500
3251,Research Scientist,2,Bachelor's,Medicine,Advanced Certified,82,University B,Urban,99320
3252,Assistant Professor,26,Bachelor's,Engineering,Advanced Certified,92,University C,Rural,86400
3253,Assistant Professor,14,Bachelor's,Arts,Certified,92,University A,Urban,99320
3254,Assistant Professor,38,Bachelor's,Business,Certified,82,University B,Urban,112320
3255,Research Scientist,34,Bachelor's,Business,None,19,University A,Rural,72800
3256,Research Scientist,8,Bachelor's,Engineering,Advanced Certified,2,University B,Rural,63400
3257,Research Scientist,36,Bachelor's,Business,Advanced Certified,39,University A,Rural,84800
3258,Professor,21,Master's,Engineering,Advanced Certified,68,University A,Suburban,127710
3259,Research Scientist,28,Master's,Business,Certified,22,University C,Rural,78400
3260,Professor,6,PhD,Business,Advanced Certified,68,University D,Suburban,130460
3261,Assistant Professor,20,Master's,Medicine,None,93,University C,Rural,81600
3262,Assistant Professor,31,Bachelor's,Engineering,None,31,University A,Suburban,76670
3263,Assistant Professor,33,Bachelor's,Business,None,23,University A,Rural,69100
3264,Associate Professor,7,PhD,Arts,None,50,University C,Suburban,97350
3265,Associate Professor,8,Master's,Engineering,None,57,University B,Urban,104520
3266,Lecturer,9,Master's,Engineering,Advanced Certified,41,University A,Rural,68700
3267,Lecturer,2,PhD,Engineering,Certified,34,University B,Rural,69800
3268,Lecturer,17,Bachelor's,Medicine,Certified,31,University C,Suburban,67870
3269,Associate Professor,37,Bachelor's,Engineering,Certified,53,University D,Urban,119730
3270,Associate Professor,17,Bachelor's,Medicine,Certified,44,University D,Urban,104390
3271,Lecturer,38,Bachelor's,Arts,Advanced Certified,47,University A,Suburban,87340
3272,Lecturer,35,PhD,Science,Advanced Certified,85,University B,Rural,100500
3273,Research Scientist,39,Master's,Medicine,Advanced Certified,84,University C,Urban,130390
3274,Lecturer,30,Bachelor's,Business,None,91,University A,Rural,77200
3275,Research Scientist,6,Master's,Engineering,Certified,48,University D,Suburban,79860
3276,Professor,4,Master's,Science,Advanced Certified,33,University D,Rural,100600
3277,Associate Professor,37,Bachelor's,Medicine,Advanced Certified,15,University B,Urban,115050
3278,Lecturer,35,Bachelor's,Business,Advanced Certified,10,University A,Suburban,77550
3279,Associate Professor,9,Bachelor's,Science,Certified,96,University B,Urban,112710
3280,Associate Professor,6,Master's,Arts,Certified,18,University B,Rural,74600
3281,Associate Professor,13,PhD,Medicine,None,91,University A,Rural,99700
3282,Professor,22,Bachelor's,Medicine,None,28,University C,Suburban,106260
3283,Assistant Professor,28,Master's,Arts,None,100,University D,Urban,113100
3284,Lecturer,30,Master's,Medicine,Certified,53,University A,Urban,100880
3285,Assistant Professor,36,Bachelor's,Engineering,None,52,University D,Urban,99320
3286,Assistant Professor,2,PhD,Medicine,None,66,University C,Suburban,84920
3287,Assistant Professor,36,Bachelor's,Engineering,Advanced Certified,81,University D,Rural,89200
3288,Associate Professor,8,Bachelor's,Medicine,Certified,81,University D,Rural,83200
3289,Research Scientist,9,PhD,Business,None,75,University B,Rural,86500
3290,Associate Professor,1,Bachelor's,Business,None,81,University B,Urban,99710
3291,Associate Professor,13,Bachelor's,Science,Certified,31,University B,Suburban,83270
3292,Assistant Professor,15,PhD,Business,None,99,University C,Urban,117390
3293,Associate Professor,32,Master's,Arts,Certified,82,University B,Suburban,110440
3294,Assistant Professor,34,Master's,Science,Certified,55,University D,Urban,109200
3295,Research Scientist,31,Master's,Business,Certified,62,University D,Suburban,96690
3296,Lecturer,14,Master's,Engineering,None,3,University D,Urban,73580
3297,Assistant Professor,14,Master's,Medicine,None,10,University A,Urban,80600
3298,Research Scientist,29,Bachelor's,Business,None,2,University D,Suburban,73590
3299,Lecturer,19,PhD,Engineering,Certified,26,University B,Rural,76700
3300,Professor,27,Master's,Science,None,79,University C,Rural,114300
3301,Assistant Professor,9,PhD,Medicine,Advanced Certified,43,University C,Suburban,91410
3302,Assistant Professor,37,Master's,Business,Certified,17,University D,Suburban,85690
3303,Professor,37,Bachelor's,Science,None,29,University D,Rural,104300
3304,Professor,28,Master's,Business,Certified,87,University A,Urban,155220
3305,Assistant Professor,24,Master's,Science,None,69,University D,Rural,78800
3306,Professor,28,PhD,Business,Certified,46,University D,Suburban,133320
3307,Associate Professor,36,PhD,Engineering,Advanced Certified,33,University D,Urban,138580
3308,Lecturer,18,Bachelor's,Arts,Certified,75,University A,Suburban,78100
3309,Lecturer,25,PhD,Engineering,Certified,41,University C,Rural,82700
3310,Lecturer,35,PhD,Medicine,Certified,22,University D,Urban,109070
3311,Associate Professor,4,PhD,Business,None,99,University C,Rural,96800
3312,Professor,14,Bachelor's,Arts,Certified,39,University A,Rural,97800
3313,Research Scientist,39,Bachelor's,Arts,None,14,University A,Rural,74300
3314,Professor,26,Bachelor's,Medicine,Certified,79,University D,Urban,145340
3315,Assistant Professor,8,PhD,Medicine,None,56,University A,Rural,78200
3316,Lecturer,24,PhD,Arts,None,13,University A,Urban,95680
3317,Professor,16,Bachelor's,Medicine,None,78,University C,Rural,103600
3318,Research Scientist,20,PhD,Medicine,None,11,University B,Rural,79200
3319,Assistant Professor,15,PhD,Business,Certified,34,University C,Suburban,88330
3320,Associate Professor,7,Master's,Engineering,Certified,24,University D,Rural,76300
3321,Associate Professor,17,Bachelor's,Science,None,77,University A,Urban,109070
3322,Research Scientist,22,Bachelor's,Arts,None,1,University D,Suburban,69520
3323,Assistant Professor,22,PhD,Science,None,17,University C,Urban,100620
3324,Lecturer,12,PhD,Arts,Advanced Certified,34,University A,Rural,78800
3325,Professor,18,Master's,Arts,Advanced Certified,8,University D,Suburban,112860
3326,Assistant Professor,15,Bachelor's,Engineering,Certified,10,University D,Suburban,66550
3327,Associate Professor,37,Bachelor's,Arts,Advanced Certified,89,University C,Suburban,113630
3328,Research Scientist,16,PhD,Arts,Advanced Certified,66,University D,Urban,123760
3329,Research Scientist,5,Bachelor's,Engineering,None,68,University A,Suburban,74910
3330,Professor,2,PhD,Medicine,None,95,University D,Suburban,126500
3331,Research Scientist,28,Master's,Science,Advanced Certified,73,University A,Urban,120380
3332,Research Scientist,27,PhD,Arts,Advanced Certified,37,University D,Urban,123370
3333,Assistant Professor,31,Master's,Engineering,Advanced Certified,69,University C,Urban,116090
3334,Lecturer,36,PhD,Arts,None,74,University A,Rural,91800
3335,Professor,1,Master's,Engineering,Certified,80,University D,Urban,135850
3336,Assistant Professor,29,Master's,Science,Advanced Certified,58,University B,Urban,111930
3337,Lecturer,1,Bachelor's,Business,Certified,65,University A,Suburban,66550
3338,Assistant Professor,8,PhD,Medicine,Certified,40,University A,Rural,78000
3339,Assistant Professor,16,Bachelor's,Business,Advanced Certified,23,University A,Suburban,74360
3340,Research Scientist,28,Bachelor's,Engineering,Certified,49,University B,Urban,102440
3341,Lecturer,22,PhD,Arts,None,4,University C,Urban,92040
3342,Professor,18,Bachelor's,Medicine,Advanced Certified,20,University D,Suburban,110000
3343,Professor,22,Bachelor's,Science,Advanced Certified,5,University B,Rural,99000
3344,Lecturer,12,Bachelor's,Medicine,Advanced Certified,3,University D,Rural,57600
3345,Research Scientist,19,PhD,Arts,Advanced Certified,8,University B,Suburban,93610
3346,Associate Professor,25,Bachelor's,Business,None,68,University B,Urban,111930
3347,Assistant Professor,5,Bachelor's,Engineering,None,67,University D,Rural,63900
3348,Research Scientist,34,Bachelor's,Business,Certified,8,University D,Rural,73600
3349,Lecturer,39,PhD,Medicine,Advanced Certified,17,University D,Suburban,97790
3350,Assistant Professor,10,Master's,Arts,Advanced Certified,58,University C,Rural,76600
3351,Professor,7,Master's,Engineering,Certified,42,University A,Urban,129870
3352,Associate Professor,37,Master's,Arts,None,79,University B,Suburban,109230
3353,Professor,15,Master's,Arts,Advanced Certified,65,University A,Rural,112500
3354,Lecturer,24,Bachelor's,Medicine,Certified,28,University D,Urban,83980
3355,Assistant Professor,26,PhD,Business,None,47,University D,Urban,111020
3356,Lecturer,26,Bachelor's,Arts,Certified,50,University B,Suburban,77000
3357,Assistant Professor,26,PhD,Arts,Certified,41,University B,Suburban,95920
3358,Research Scientist,10,Bachelor's,Arts,None,35,University B,Urban,83200
3359,Associate Professor,17,Master's,Engineering,Advanced Certified,75,University B,Urban,124150
3360,Research Scientist,14,Master's,Arts,None,44,University B,Rural,72800
3361,Research Scientist,2,PhD,Arts,Advanced Certified,100,University D,Rural,95000
3362,Lecturer,13,Bachelor's,Medicine,None,97,University B,Rural,69900
3363,Associate Professor,27,Master's,Arts,Advanced Certified,34,University C,Rural,92300
3364,Assistant Professor,9,PhD,Arts,Advanced Certified,5,University A,Rural,75500
3365,Assistant Professor,7,Bachelor's,Medicine,Certified,36,University A,Suburban,67870
3366,Professor,10,PhD,Engineering,Certified,35,University C,Rural,110000
3367,Assistant Professor,9,Bachelor's,Business,Advanced Certified,83,University B,Rural,76100
3368,Lecturer,22,Bachelor's,Medicine,None,15,University D,Rural,58000
3369,Research Scientist,23,Bachelor's,Engineering,Advanced Certified,71,University D,Urban,110110
3370,Research Scientist,7,PhD,Business,None,21,University C,Rural,74700
3371,Research Scientist,9,PhD,Arts,Advanced Certified,68,University C,Suburban,101310
3372,Associate Professor,27,Bachelor's,Medicine,None,68,University C,Urban,113230
3373,Assistant Professor,24,Master's,Arts,Certified,62,University A,Urban,104520
3374,Lecturer,29,Bachelor's,Medicine,None,74,University C,Rural,73300
3375,Associate Professor,17,PhD,Business,Certified,18,University D,Urban,117130
3376,Professor,20,Bachelor's,Engineering,None,80,University B,Rural,106000
3377,Lecturer,7,PhD,Medicine,Certified,100,University D,Rural,85500
3378,Lecturer,40,Bachelor's,Engineering,None,17,University C,Rural,67400
3379,Lecturer,7,Bachelor's,Arts,Advanced Certified,72,University D,Suburban,75790
3380,Research Scientist,28,Master's,Arts,None,16,University A,Urban,96460
3381,Lecturer,19,Master's,Business,Certified,40,University D,Urban,90350
3382,Assistant Professor,20,PhD,Business,Certified,32,University A,Urban,107120
3383,Lecturer,39,Bachelor's,Science,None,83,University B,Urban,104130
3384,Research Scientist,40,PhD,Science,Advanced Certified,54,University C,Urban,136240
3385,Lecturer,7,Bachelor's,Business,None,81,University B,Rural,63700
3386,Professor,6,Bachelor's,Arts,None,23,University C,Rural,87600
3387,Professor,25,Bachelor's,Engineering,Certified,76,University B,Rural,110700
3388,Research Scientist,13,Master's,Business,Advanced Certified,39,University B,Suburban,86130
3389,Assistant Professor,39,PhD,Engineering,Advanced Certified,27,University B,Suburban,104390
3390,Assistant Professor,40,Bachelor's,Science,Advanced Certified,66,University A,Suburban,97020
3391,Associate Professor,22,Bachelor's,Engineering,Advanced Certified,99,University A,Suburban,107580
3392,Research Scientist,17,PhD,Business,None,74,University D,Urban,117390
3393,Lecturer,22,PhD,Arts,Advanced Certified,38,University D,Suburban,93060
3394,Research Scientist,34,Bachelor's,Business,Advanced Certified,20,University D,Urban,104000
3395,Associate Professor,8,Master's,Medicine,Advanced Certified,36,University C,Urban,108160
